transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
94824,05/14/2023,09:38:11 AM,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
94825,05/14/2023,09:38:11 AM,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
94826,05/14/2023,09:38:34 AM,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
94827,05/14/2023,09:38:47 AM,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
94828,05/14/2023,09:38:49 AM,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
94829,05/14/2023,09:38:49 AM,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
94830,05/14/2023,09:39:33 AM,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
94831,05/14/2023,09:39:33 AM,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
94832,05/14/2023,09:39:50 AM,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
94833,05/14/2023,09:39:50 AM,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
94834,05/14/2023,09:40:29 AM,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
94835,05/14/2023,09:40:29 AM,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
94836,05/14/2023,09:40:29 AM,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
94837,05/14/2023,09:41:06 AM,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
94838,05/14/2023,09:41:06 AM,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt
94839,05/14/2023,09:41:44 AM,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
94840,05/14/2023,09:41:44 AM,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
94841,05/14/2023,09:42:09 AM,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
94842,05/14/2023,09:42:09 AM,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
94843,05/14/2023,09:42:12 AM,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
94844,05/14/2023,09:42:33 AM,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
94845,05/14/2023,09:42:33 AM,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
94846,05/14/2023,09:42:55 AM,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
94847,05/14/2023,09:42:55 AM,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
94848,05/14/2023,09:43:04 AM,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
94849,05/14/2023,09:43:04 AM,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
94850,05/14/2023,09:43:10 AM,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
94851,05/14/2023,09:43:17 AM,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
94852,05/14/2023,09:43:17 AM,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
94853,05/14/2023,09:43:33 AM,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
94854,05/14/2023,09:43:36 AM,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
94855,05/14/2023,09:43:36 AM,1,5,Lower Manhattan,11,8.95,Loose Tea,Herbal tea,Lemon Grass
94856,05/14/2023,09:43:36 AM,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
94857,05/14/2023,09:43:36 AM,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
94858,05/14/2023,09:44:29 AM,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
94859,05/14/2023,09:44:31 AM,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
94860,05/14/2023,09:44:38 AM,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
94861,05/14/2023,09:44:38 AM,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
94862,05/14/2023,09:44:41 AM,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
94863,05/14/2023,09:44:43 AM,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
94864,05/14/2023,09:44:43 AM,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
94865,05/14/2023,09:45:47 AM,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
94866,05/14/2023,09:45:47 AM,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
94867,05/14/2023,09:45:48 AM,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
94868,05/14/2023,09:46:02 AM,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
94869,05/14/2023,09:46:11 AM,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
94870,05/14/2023,09:47:00 AM,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
94871,05/14/2023,09:47:24 AM,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
94872,05/14/2023,09:47:44 AM,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
94873,05/14/2023,09:49:22 AM,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
94874,05/14/2023,09:49:22 AM,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
94875,05/14/2023,09:49:37 AM,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
94876,05/14/2023,09:49:58 AM,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
94877,05/14/2023,09:49:58 AM,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
94878,05/14/2023,09:50:26 AM,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
94879,05/14/2023,09:50:26 AM,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
94880,05/14/2023,09:51:03 AM,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
94881,05/14/2023,09:51:03 AM,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
94882,05/14/2023,09:51:04 AM,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
94883,05/14/2023,09:51:07 AM,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
94884,05/14/2023,09:51:07 AM,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
94885,05/14/2023,09:51:48 AM,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
94886,05/14/2023,09:51:48 AM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
94887,05/14/2023,09:52:08 AM,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
94888,05/14/2023,09:52:25 AM,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
94889,05/14/2023,09:52:25 AM,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
94890,05/14/2023,09:52:30 AM,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
94891,05/14/2023,09:52:38 AM,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
94892,05/14/2023,09:52:50 AM,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
94893,05/14/2023,09:53:04 AM,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
94894,05/14/2023,09:53:04 AM,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
94895,05/14/2023,09:53:04 AM,1,8,Hell's Kitchen,8,45,Coffee beans,Premium Beans,Civet Cat
94896,05/14/2023,09:53:51 AM,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
94897,05/14/2023,09:54:36 AM,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
94898,05/14/2023,09:55:09 AM,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
94899,05/14/2023,09:55:09 AM,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
94900,05/14/2023,09:55:10 AM,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
94901,05/14/2023,09:55:15 AM,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
94902,05/14/2023,09:55:33 AM,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
94903,05/14/2023,09:55:33 AM,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
94904,05/14/2023,09:56:01 AM,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
94905,05/14/2023,09:56:06 AM,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
94906,05/14/2023,09:56:06 AM,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
94907,05/14/2023,09:56:06 AM,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
94908,05/14/2023,09:56:34 AM,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
94909,05/14/2023,09:56:34 AM,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
94910,05/14/2023,09:56:34 AM,1,8,Hell's Kitchen,12,8.95,Loose Tea,Herbal tea,Peppermint
94911,05/14/2023,09:57:13 AM,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
94912,05/14/2023,09:57:23 AM,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
94913,05/14/2023,09:57:41 AM,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
94914,05/14/2023,09:57:41 AM,1,3,Astoria,82,12,Branded,Housewares,I Need My Bean! Diner mug
94915,05/14/2023,09:57:51 AM,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
94916,05/14/2023,09:58:04 AM,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
94917,05/14/2023,09:59:19 AM,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
94918,05/14/2023,09:59:26 AM,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
94919,05/14/2023,10:00:05 AM,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
94920,05/14/2023,10:01:08 AM,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
94921,05/14/2023,10:01:21 AM,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
94922,05/14/2023,10:01:21 AM,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
94923,05/14/2023,10:01:30 AM,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
94924,05/14/2023,10:01:46 AM,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
94925,05/14/2023,10:01:46 AM,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
94926,05/14/2023,10:01:56 AM,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
94927,05/14/2023,10:02:07 AM,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
94928,05/14/2023,10:02:07 AM,1,8,Hell's Kitchen,1,18,Coffee beans,Organic Beans,Brazilian - Organic
94929,05/14/2023,10:02:17 AM,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
94930,05/14/2023,10:02:19 AM,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
94931,05/14/2023,10:02:19 AM,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
94932,05/14/2023,10:02:20 AM,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
94933,05/14/2023,10:02:20 AM,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
94934,05/14/2023,10:02:25 AM,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
94935,05/14/2023,10:02:30 AM,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
94936,05/14/2023,10:03:21 AM,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
94937,05/14/2023,10:04:27 AM,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
94938,05/14/2023,10:06:39 AM,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
94939,05/14/2023,10:06:39 AM,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
94940,05/14/2023,10:06:40 AM,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
94941,05/14/2023,10:07:10 AM,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
94942,05/14/2023,10:07:22 AM,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
94943,05/14/2023,10:07:22 AM,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
94944,05/14/2023,10:07:57 AM,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
94945,05/14/2023,10:08:38 AM,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
94946,05/14/2023,10:09:51 AM,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
94947,05/14/2023,10:10:29 AM,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
94948,05/14/2023,10:11:28 AM,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
94949,05/14/2023,10:11:42 AM,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
94950,05/14/2023,10:11:42 AM,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt
94951,05/14/2023,10:11:57 AM,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
94952,05/14/2023,10:12:18 AM,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
94953,05/14/2023,10:12:18 AM,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
94954,05/14/2023,10:12:18 AM,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
94955,05/14/2023,10:12:58 AM,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
94956,05/14/2023,10:12:58 AM,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
94957,05/14/2023,10:13:33 AM,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
94958,05/14/2023,10:13:33 AM,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
94959,05/14/2023,10:13:34 AM,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
94960,05/14/2023,10:14:46 AM,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
94961,05/14/2023,10:14:51 AM,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
94962,05/14/2023,10:14:51 AM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
94963,05/14/2023,10:15:56 AM,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
94964,05/14/2023,10:15:56 AM,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
94965,05/14/2023,10:16:45 AM,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
94966,05/14/2023,10:16:45 AM,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
94967,05/14/2023,10:17:26 AM,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
94968,05/14/2023,10:17:26 AM,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
94969,05/14/2023,10:17:52 AM,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
94970,05/14/2023,10:17:52 AM,1,5,Lower Manhattan,81,28,Branded,Clothing,I Need My Bean! T-shirt
94971,05/14/2023,10:17:54 AM,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
94972,05/14/2023,10:17:54 AM,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
94973,05/14/2023,10:19:02 AM,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
94974,05/14/2023,10:19:17 AM,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
94975,05/14/2023,10:19:17 AM,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
94976,05/14/2023,10:19:49 AM,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
94977,05/14/2023,10:19:49 AM,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
94978,05/14/2023,10:19:49 AM,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
94979,05/14/2023,10:19:54 AM,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
94980,05/14/2023,10:19:54 AM,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend
94981,05/14/2023,10:20:27 AM,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
94982,05/14/2023,10:21:12 AM,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
94983,05/14/2023,10:21:53 AM,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
94984,05/14/2023,10:21:53 AM,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
94985,05/14/2023,10:22:24 AM,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
94986,05/14/2023,10:22:59 AM,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
94987,05/14/2023,10:23:13 AM,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
94988,05/14/2023,10:23:15 AM,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
94989,05/14/2023,10:24:55 AM,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
94990,05/14/2023,10:24:55 AM,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
94991,05/14/2023,10:25:37 AM,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
94992,05/14/2023,10:25:46 AM,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
94993,05/14/2023,10:26:03 AM,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
94994,05/14/2023,10:26:04 AM,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
94995,05/14/2023,10:26:09 AM,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
94996,05/14/2023,10:26:58 AM,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
94997,05/14/2023,10:26:58 AM,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
94998,05/14/2023,10:26:58 AM,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
94999,05/14/2023,10:27:47 AM,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
95000,05/14/2023,10:27:47 AM,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
95001,05/14/2023,10:27:47 AM,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
95002,05/14/2023,10:27:50 AM,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
95003,05/14/2023,10:27:50 AM,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
95004,05/14/2023,10:28:12 AM,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
95005,05/14/2023,10:28:16 AM,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
95006,05/14/2023,10:28:19 AM,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
95007,05/14/2023,10:28:19 AM,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
95008,05/14/2023,10:28:23 AM,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
95009,05/14/2023,10:30:43 AM,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
95010,05/14/2023,10:30:43 AM,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
95011,05/14/2023,10:30:49 AM,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
95012,05/14/2023,10:31:17 AM,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
95013,05/14/2023,10:31:17 AM,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
95014,05/14/2023,10:31:26 AM,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
95015,05/14/2023,10:31:26 AM,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
95016,05/14/2023,10:32:15 AM,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
95017,05/14/2023,10:32:30 AM,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
95018,05/14/2023,10:32:30 AM,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
95019,05/14/2023,10:32:30 AM,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup
95020,05/14/2023,10:32:53 AM,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
95021,05/14/2023,10:32:53 AM,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
95022,05/14/2023,10:33:06 AM,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
95023,05/14/2023,10:33:06 AM,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
95024,05/14/2023,10:33:09 AM,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
95025,05/14/2023,10:33:09 AM,1,8,Hell's Kitchen,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
95026,05/14/2023,10:33:27 AM,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
95027,05/14/2023,10:33:27 AM,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
95028,05/14/2023,10:33:31 AM,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
95029,05/14/2023,10:33:38 AM,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
95030,05/14/2023,10:33:38 AM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
95031,05/14/2023,10:33:44 AM,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
95032,05/14/2023,10:33:57 AM,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
95033,05/14/2023,10:34:21 AM,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
95034,05/14/2023,10:35:25 AM,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
95035,05/14/2023,10:36:33 AM,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
95036,05/14/2023,10:36:33 AM,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
95037,05/14/2023,10:36:56 AM,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
95038,05/14/2023,10:37:56 AM,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
95039,05/14/2023,10:38:39 AM,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
95040,05/14/2023,10:39:15 AM,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
95041,05/14/2023,10:39:55 AM,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
95042,05/14/2023,10:40:59 AM,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
95043,05/14/2023,10:40:59 AM,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
95044,05/14/2023,10:41:17 AM,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
95045,05/14/2023,10:41:17 AM,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
95046,05/14/2023,10:41:17 AM,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
95047,05/14/2023,10:41:18 AM,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
95048,05/14/2023,10:41:49 AM,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
95049,05/14/2023,10:41:51 AM,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
95050,05/14/2023,10:42:03 AM,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
95051,05/14/2023,10:42:03 AM,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
95052,05/14/2023,10:42:30 AM,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
